wafer_layout,component_sk,ucs_die_x,ucs_die_y,ucs_flash_x,ucs_flash_y,ucs_die_in_flash_x,ucs_die_in_flash_y,ucs_die_origin_x,ucs_die_origin_y,ucs_flash_wafer_layout_sk,ucs_die_wafer_layout_sk,metrology17_site,sort_die_x,sort_die_y,sort_test_flag,wet_flash_x,wet_flash_y
product,90001838,10,-20,3,-4,1,0,65323.16,-150747.85,90172548,96394943,,29,44,P,11,1
product,90001838,10,-19,3,-4,1,1,65323.16,-144188.39,90172548,96394944,,29,43,P,11,1
product,90001838,10,-18,3,-4,1,2,65323.16,-137628.93,90172548,96394945,,29,42,P,11,1
product,90001838,10,-17,3,-4,1,3,65323.16,-131069.47,90172548,96394946,,29,41,P,11,1
product,90001838,10,-16,3,-4,1,4,65323.16,-124510.01,90172548,96394947,,29,40,T,11,1
product,90001838,10,-15,3,-3,1,0,65323.16,-117950.55,90172549,96394958,9,29,39,T,11,2
product,90001838,10,-14,3,-3,1,1,65323.16,-111391.09,90172549,96394959,9,29,38,T,11,2
product,90001838,10,-13,3,-3,1,2,65323.16,-104831.63,90172549,96394960,9,29,37,T,11,2
product,90001838,10,-12,3,-3,1,3,65323.16,-98272.17,90172549,96394961,9,29,36,T,11,2
product,90001838,10,-11,3,-3,1,4,65323.16,-91712.71,90172549,96394962,9,29,35,T,11,2
product,90001838,10,-10,3,-2,1,0,65323.16,-85153.25,90172550,96394973,,29,34,T,11,3
product,90001838,10,-9,3,-2,1,1,65323.16,-78593.79,90172550,96394974,,29,33,T,11,3
product,90001838,10,-8,3,-2,1,2,65323.16,-72034.33,90172550,96394975,,29,32,T,11,3
product,90001838,10,-7,3,-2,1,3,65323.16,-65474.87,90172550,96394976,,29,31,T,11,3
product,90001838,10,-6,3,-2,1,4,65323.16,-58915.41,90172550,96394977,,29,30,T,11,3
product,90001838,10,-5,3,-1,1,0,65323.16,-52355.95,90172551,96394988,4,29,29,T,11,4
product,90001838,10,-4,3,-1,1,1,65323.16,-45796.49,90172551,96394989,4,29,28,T,11,4
product,90001838,10,-3,3,-1,1,2,65323.16,-39237.03,90172551,96394990,4,29,27,T,11,4
product,90001838,10,-2,3,-1,1,3,65323.16,-32677.57,90172551,96394991,4,29,26,T,11,4
product,90001838,10,-1,3,-1,1,4,65323.16,-26118.11,90172551,96394992,4,29,25,T,11,4
product,90001838,10,0,3,0,1,0,65323.16,-19558.65,90172552,96395003,,29,24,T,11,5
product,90001838,10,1,3,0,1,1,65323.16,-12999.19,90172552,96395004,,29,23,T,11,5
product,90001838,10,2,3,0,1,2,65323.16,-6439.73,90172552,96395005,,29,22,T,11,5
product,90001838,10,3,3,0,1,3,65323.16,119.73,90172552,96395006,,29,21,T,11,5
product,90001838,10,4,3,0,1,4,65323.16,6679.19,90172552,96395007,,29,20,T,11,5
product,90001838,10,5,3,1,1,0,65323.16,13238.65,90172553,96395018,,29,19,T,11,6
product,90001838,10,6,3,1,1,1,65323.16,19798.11,90172553,96395019,,29,18,T,11,6
product,90001838,10,7,3,1,1,2,65323.16,26357.57,90172553,96395020,,29,17,T,11,6
product,90001838,10,8,3,1,1,3,65323.16,32917.03,90172553,96395021,,29,16,T,11,6
product,90001838,10,9,3,1,1,4,65323.16,39476.49,90172553,96395022,,29,15,T,11,6
product,90001838,10,10,3,2,1,0,65323.16,46035.95,90172554,96395033,,29,14,T,11,7
product,90001838,10,11,3,2,1,1,65323.16,52595.41,90172554,96395034,,29,13,T,11,7
product,90001838,10,12,3,2,1,2,65323.16,59154.87,90172554,96395035,,29,12,T,11,7
product,90001838,10,13,3,2,1,3,65323.16,65714.33,90172554,96395036,,29,11,T,11,7
product,90001838,10,14,3,2,1,4,65323.16,72273.79,90172554,96395037,,29,10,T,11,7
product,90001838,10,15,3,3,1,0,65323.16,78833.25,90172555,96395048,,29,9,T,11,8
product,90001838,10,16,3,3,1,1,65323.16,85392.71,90172555,96395049,,29,8,T,11,8
product,90001838,10,17,3,3,1,2,65323.16,91952.17,90172555,96395050,,29,7,T,11,8
product,90001838,10,18,3,3,1,3,65323.16,98511.63,90172555,96395051,,29,6,T,11,8
product,90001838,10,19,3,3,1,4,65323.16,105071.09,90172555,96395052,,29,5,T,11,8
product,90001838,10,20,3,4,1,0,65323.16,111630.55,90172556,96395063,,29,4,T,11,9
product,90001838,10,21,3,4,1,1,65323.16,118190.01,90172556,96395064,,29,3,T,11,9
product,90001838,10,22,3,4,1,2,65323.16,124749.47,90172556,96395065,,29,2,P,11,9
product,90001838,10,23,3,4,1,3,65323.16,131308.93,90172556,96395066,,29,1,P,11,9
product,90001838,10,24,3,4,1,4,65323.16,137868.39,90172556,96395067,,29,0,P,11,9
product,90001838,11,-20,3,-4,2,0,72594.12,-150747.85,90172548,96394948,,30,44,P,11,1
product,90001838,11,-19,3,-4,2,1,72594.12,-144188.39,90172548,96394949,,30,43,P,11,1
product,90001838,11,-18,3,-4,2,2,72594.12,-137628.93,90172548,96394950,,30,42,P,11,1
product,90001838,11,-17,3,-4,2,3,72594.12,-131069.47,90172548,96394951,,30,41,P,11,1
product,90001838,11,-16,3,-4,2,4,72594.12,-124510.01,90172548,96394952,,30,40,P,11,1
product,90001838,11,-15,3,-3,2,0,72594.12,-117950.55,90172549,96394963,9,30,39,T,11,2
product,90001838,11,-14,3,-3,2,1,72594.12,-111391.09,90172549,96394964,9,30,38,T,11,2
product,90001838,11,-13,3,-3,2,2,72594.12,-104831.63,90172549,96394965,9,30,37,T,11,2
product,90001838,11,-12,3,-3,2,3,72594.12,-98272.17,90172549,96394966,9,30,36,T,11,2
product,90001838,11,-11,3,-3,2,4,72594.12,-91712.71,90172549,96394967,9,30,35,T,11,2
product,90001838,11,-10,3,-2,2,0,72594.12,-85153.25,90172550,96394978,,30,34,T,11,3
product,90001838,11,-9,3,-2,2,1,72594.12,-78593.79,90172550,96394979,,30,33,T,11,3
product,90001838,11,-8,3,-2,2,2,72594.12,-72034.33,90172550,96394980,,30,32,T,11,3
product,90001838,11,-7,3,-2,2,3,72594.12,-65474.87,90172550,96394981,,30,31,T,11,3
product,90001838,11,-6,3,-2,2,4,72594.12,-58915.41,90172550,96394982,,30,30,T,11,3
product,90001838,11,-5,3,-1,2,0,72594.12,-52355.95,90172551,96394993,4,30,29,T,11,4
product,90001838,11,-4,3,-1,2,1,72594.12,-45796.49,90172551,96394994,4,30,28,T,11,4
product,90001838,11,-3,3,-1,2,2,72594.12,-39237.03,90172551,96394995,4,30,27,T,11,4
product,90001838,11,-2,3,-1,2,3,72594.12,-32677.57,90172551,96394996,4,30,26,T,11,4
product,90001838,11,-1,3,-1,2,4,72594.12,-26118.11,90172551,96394997,4,30,25,T,11,4
product,90001838,11,0,3,0,2,0,72594.12,-19558.65,90172552,96395008,,30,24,T,11,5
product,90001838,11,1,3,0,2,1,72594.12,-12999.19,90172552,96395009,,30,23,T,11,5
product,90001838,11,2,3,0,2,2,72594.12,-6439.73,90172552,96395010,,30,22,T,11,5
product,90001838,11,3,3,0,2,3,72594.12,119.73,90172552,96395011,,30,21,T,11,5
product,90001838,11,4,3,0,2,4,72594.12,6679.19,90172552,96395012,,30,20,T,11,5
product,90001838,11,5,3,1,2,0,72594.12,13238.65,90172553,96395023,,30,19,T,11,6
product,90001838,11,6,3,1,2,1,72594.12,19798.11,90172553,96395024,,30,18,T,11,6
product,90001838,11,7,3,1,2,2,72594.12,26357.57,90172553,96395025,,30,17,T,11,6
product,90001838,11,8,3,1,2,3,72594.12,32917.03,90172553,96395026,,30,16,T,11,6
product,90001838,11,9,3,1,2,4,72594.12,39476.49,90172553,96395027,,30,15,T,11,6
product,90001838,11,10,3,2,2,0,72594.12,46035.95,90172554,96395038,,30,14,T,11,7
product,90001838,11,11,3,2,2,1,72594.12,52595.41,90172554,96395039,,30,13,T,11,7
product,90001838,11,12,3,2,2,2,72594.12,59154.87,90172554,96395040,,30,12,T,11,7
product,90001838,11,13,3,2,2,3,72594.12,65714.33,90172554,96395041,,30,11,T,11,7
product,90001838,11,14,3,2,2,4,72594.12,72273.79,90172554,96395042,,30,10,T,11,7
product,90001838,11,15,3,3,2,0,72594.12,78833.25,90172555,96395053,,30,9,T,11,8
product,90001838,11,16,3,3,2,1,72594.12,85392.71,90172555,96395054,,30,8,T,11,8
product,90001838,11,17,3,3,2,2,72594.12,91952.17,90172555,96395055,,30,7,T,11,8
product,90001838,11,18,3,3,2,3,72594.12,98511.63,90172555,96395056,,30,6,T,11,8
product,90001838,11,19,3,3,2,4,72594.12,105071.09,90172555,96395057,,30,5,T,11,8
product,90001838,11,20,3,4,2,0,72594.12,111630.55,90172556,96395068,,30,4,T,11,9
product,90001838,11,21,3,4,2,1,72594.12,118190.01,90172556,96395069,,30,3,P,11,9
product,90001838,11,22,3,4,2,2,72594.12,124749.47,90172556,96395070,,30,2,P,11,9
product,90001838,11,23,3,4,2,3,72594.12,131308.93,90172556,96395071,,30,1,P,11,9
product,90001838,11,24,3,4,2,4,72594.12,137868.39,90172556,96395072,,30,0,P,11,9
product,90001838,12,-20,4,-4,0,0,79865.08,-150747.85,90172557,96395073,,31,44,P,12,1
product,90001838,12,-19,4,-4,0,1,79865.08,-144188.39,90172557,96395074,,31,43,P,12,1
product,90001838,12,-18,4,-4,0,2,79865.08,-137628.93,90172557,96395075,,31,42,P,12,1
product,90001838,12,-17,4,-4,0,3,79865.08,-131069.47,90172557,96395076,,31,41,P,12,1
product,90001838,12,-16,4,-4,0,4,79865.08,-124510.01,90172557,96395077,,31,40,P,12,1
product,90001838,12,-15,4,-3,0,0,79865.08,-117950.55,90172558,96395088,,31,39,T,12,2
product,90001838,12,-14,4,-3,0,1,79865.08,-111391.09,90172558,96395089,,31,38,T,12,2
product,90001838,12,-13,4,-3,0,2,79865.08,-104831.63,90172558,96395090,,31,37,T,12,2
product,90001838,12,-12,4,-3,0,3,79865.08,-98272.17,90172558,96395091,,31,36,T,12,2
product,90001838,12,-11,4,-3,0,4,79865.08,-91712.71,90172558,96395092,,31,35,T,12,2
product,90001838,12,-10,4,-2,0,0,79865.08,-85153.25,90172559,96395103,,31,34,T,12,3
product,90001838,12,-9,4,-2,0,1,79865.08,-78593.79,90172559,96395104,,31,33,T,12,3
product,90001838,12,-8,4,-2,0,2,79865.08,-72034.33,90172559,96395105,,31,32,T,12,3
product,90001838,12,-7,4,-2,0,3,79865.08,-65474.87,90172559,96395106,,31,31,T,12,3
product,90001838,12,-6,4,-2,0,4,79865.08,-58915.41,90172559,96395107,,31,30,T,12,3
product,90001838,12,-5,4,-1,0,0,79865.08,-52355.95,90172560,96395118,,31,29,T,12,4
product,90001838,12,-4,4,-1,0,1,79865.08,-45796.49,90172560,96395119,,31,28,T,12,4
product,90001838,12,-3,4,-1,0,2,79865.08,-39237.03,90172560,96395120,,31,27,T,12,4
product,90001838,12,-2,4,-1,0,3,79865.08,-32677.57,90172560,96395121,,31,26,T,12,4
product,90001838,12,-1,4,-1,0,4,79865.08,-26118.11,90172560,96395122,,31,25,T,12,4
product,90001838,12,0,4,0,0,0,79865.08,-19558.65,90172561,96395133,,31,24,T,12,5
product,90001838,12,1,4,0,0,1,79865.08,-12999.19,90172561,96395134,,31,23,T,12,5
product,90001838,12,2,4,0,0,2,79865.08,-6439.73,90172561,96395135,,31,22,T,12,5
product,90001838,12,3,4,0,0,3,79865.08,119.73,90172561,96395136,,31,21,T,12,5
product,90001838,12,4,4,0,0,4,79865.08,6679.19,90172561,96395137,,31,20,T,12,5
product,90001838,12,5,4,1,0,0,79865.08,13238.65,90172562,96395148,,31,19,T,12,6
product,90001838,12,6,4,1,0,1,79865.08,19798.11,90172562,96395149,,31,18,T,12,6
product,90001838,12,7,4,1,0,2,79865.08,26357.57,90172562,96395150,,31,17,T,12,6
product,90001838,12,8,4,1,0,3,79865.08,32917.03,90172562,96395151,,31,16,T,12,6
product,90001838,12,9,4,1,0,4,79865.08,39476.49,90172562,96395152,,31,15,T,12,6
product,90001838,12,10,4,2,0,0,79865.08,46035.95,90172563,96395163,8,31,14,T,12,7
product,90001838,12,11,4,2,0,1,79865.08,52595.41,90172563,96395164,8,31,13,T,12,7
product,90001838,12,12,4,2,0,2,79865.08,59154.87,90172563,96395165,8,31,12,T,12,7
product,90001838,12,13,4,2,0,3,79865.08,65714.33,90172563,96395166,8,31,11,T,12,7
product,90001838,12,14,4,2,0,4,79865.08,72273.79,90172563,96395167,8,31,10,T,12,7
product,90001838,12,15,4,3,0,0,79865.08,78833.25,90172564,96395178,,31,9,T,12,8
product,90001838,12,16,4,3,0,1,79865.08,85392.71,90172564,96395179,,31,8,T,12,8
product,90001838,12,17,4,3,0,2,79865.08,91952.17,90172564,96395180,,31,7,T,12,8
product,90001838,12,18,4,3,0,3,79865.08,98511.63,90172564,96395181,,31,6,T,12,8
product,90001838,12,19,4,3,0,4,79865.08,105071.09,90172564,96395182,,31,5,T,12,8
product,90001838,12,20,4,4,0,0,79865.08,111630.55,90172565,96395193,,31,4,T,12,9
product,90001838,12,21,4,4,0,1,79865.08,118190.01,90172565,96395194,,31,3,P,12,9
product,90001838,12,22,4,4,0,2,79865.08,124749.47,90172565,96395195,,31,2,P,12,9
product,90001838,12,23,4,4,0,3,79865.08,131308.93,90172565,96395196,,31,1,P,12,9
product,90001838,12,24,4,4,0,4,79865.08,137868.39,90172565,96395197,,31,0,P,12,9
product,90001838,13,-20,4,-4,1,0,87136.04,-150747.85,90172557,96395078,,32,44,P,12,1
product,90001838,13,-19,4,-4,1,1,87136.04,-144188.39,90172557,96395079,,32,43,P,12,1
product,90001838,13,-18,4,-4,1,2,87136.04,-137628.93,90172557,96395080,,32,42,P,12,1
product,90001838,13,-17,4,-4,1,3,87136.04,-131069.47,90172557,96395081,,32,41,P,12,1
product,90001838,13,-16,4,-4,1,4,87136.04,-124510.01,90172557,96395082,,32,40,P,12,1
product,90001838,13,-15,4,-3,1,0,87136.04,-117950.55,90172558,96395093,,32,39,P,12,2
product,90001838,13,-14,4,-3,1,1,87136.04,-111391.09,90172558,96395094,,32,38,T,12,2
product,90001838,13,-13,4,-3,1,2,87136.04,-104831.63,90172558,96395095,,32,37,T,12,2
product,90001838,13,-12,4,-3,1,3,87136.04,-98272.17,90172558,96395096,,32,36,T,12,2
product,90001838,13,-11,4,-3,1,4,87136.04,-91712.71,90172558,96395097,,32,35,T,12,2
product,90001838,13,-10,4,-2,1,0,87136.04,-85153.25,90172559,96395108,,32,34,T,12,3
product,90001838,13,-9,4,-2,1,1,87136.04,-78593.79,90172559,96395109,,32,33,T,12,3
product,90001838,13,-8,4,-2,1,2,87136.04,-72034.33,90172559,96395110,,32,32,T,12,3
product,90001838,13,-7,4,-2,1,3,87136.04,-65474.87,90172559,96395111,,32,31,T,12,3
product,90001838,13,-6,4,-2,1,4,87136.04,-58915.41,90172559,96395112,,32,30,T,12,3
product,90001838,13,-5,4,-1,1,0,87136.04,-52355.95,90172560,96395123,,32,29,T,12,4
product,90001838,13,-4,4,-1,1,1,87136.04,-45796.49,90172560,96395124,,32,28,T,12,4
product,90001838,13,-3,4,-1,1,2,87136.04,-39237.03,90172560,96395125,,32,27,T,12,4
product,90001838,13,-2,4,-1,1,3,87136.04,-32677.57,90172560,96395126,,32,26,T,12,4
product,90001838,13,-1,4,-1,1,4,87136.04,-26118.11,90172560,96395127,,32,25,T,12,4
product,90001838,13,0,4,0,1,0,87136.04,-19558.65,90172561,96395138,,32,24,T,12,5
product,90001838,13,1,4,0,1,1,87136.04,-12999.19,90172561,96395139,,32,23,T,12,5
product,90001838,13,2,4,0,1,2,87136.04,-6439.73,90172561,96395140,,32,22,T,12,5
product,90001838,13,3,4,0,1,3,87136.04,119.73,90172561,96395141,,32,21,T,12,5
product,90001838,13,4,4,0,1,4,87136.04,6679.19,90172561,96395142,,32,20,T,12,5
product,90001838,13,5,4,1,1,0,87136.04,13238.65,90172562,96395153,,32,19,T,12,6
product,90001838,13,6,4,1,1,1,87136.04,19798.11,90172562,96395154,,32,18,T,12,6
product,90001838,13,7,4,1,1,2,87136.04,26357.57,90172562,96395155,,32,17,T,12,6
product,90001838,13,8,4,1,1,3,87136.04,32917.03,90172562,96395156,,32,16,T,12,6
product,90001838,13,9,4,1,1,4,87136.04,39476.49,90172562,96395157,,32,15,T,12,6
product,90001838,13,10,4,2,1,0,87136.04,46035.95,90172563,96395168,8,32,14,T,12,7
product,90001838,13,11,4,2,1,1,87136.04,52595.41,90172563,96395169,8,32,13,T,12,7
product,90001838,13,12,4,2,1,2,87136.04,59154.87,90172563,96395170,8,32,12,T,12,7
product,90001838,13,13,4,2,1,3,87136.04,65714.33,90172563,96395171,8,32,11,T,12,7
product,90001838,13,14,4,2,1,4,87136.04,72273.79,90172563,96395172,8,32,10,T,12,7
product,90001838,13,15,4,3,1,0,87136.04,78833.25,90172564,96395183,,32,9,T,12,8
product,90001838,13,16,4,3,1,1,87136.04,85392.71,90172564,96395184,,32,8,T,12,8
product,90001838,13,17,4,3,1,2,87136.04,91952.17,90172564,96395185,,32,7,T,12,8
product,90001838,13,18,4,3,1,3,87136.04,98511.63,90172564,96395186,,32,6,T,12,8
product,90001838,13,19,4,3,1,4,87136.04,105071.09,90172564,96395187,,32,5,T,12,8
product,90001838,13,20,4,4,1,0,87136.04,111630.55,90172565,96395198,,32,4,P,12,9
product,90001838,13,21,4,4,1,1,87136.04,118190.01,90172565,96395199,,32,3,P,12,9
product,90001838,13,22,4,4,1,2,87136.04,124749.47,90172565,96395200,,32,2,P,12,9
product,90001838,13,23,4,4,1,3,87136.04,131308.93,90172565,96395201,,32,1,P,12,9
product,90001838,13,24,4,4,1,4,87136.04,137868.39,90172565,96395202,,32,0,P,12,9
product,90001838,14,-20,4,-4,2,0,94407,-150747.85,90172557,96395083,,33,44,P,12,1
product,90001838,14,-19,4,-4,2,1,94407,-144188.39,90172557,96395084,,33,43,P,12,1
product,90001838,14,-18,4,-4,2,2,94407,-137628.93,90172557,96395085,,33,42,P,12,1
product,90001838,14,-17,4,-4,2,3,94407,-131069.47,90172557,96395086,,33,41,P,12,1
product,90001838,14,-16,4,-4,2,4,94407,-124510.01,90172557,96395087,,33,40,P,12,1
product,90001838,14,-15,4,-3,2,0,94407,-117950.55,90172558,96395098,,33,39,P,12,2
product,90001838,14,-14,4,-3,2,1,94407,-111391.09,90172558,96395099,,33,38,P,12,2
product,90001838,14,-13,4,-3,2,2,94407,-104831.63,90172558,96395100,,33,37,T,12,2
product,90001838,14,-12,4,-3,2,3,94407,-98272.17,90172558,96395101,,33,36,T,12,2
product,90001838,14,-11,4,-3,2,4,94407,-91712.71,90172558,96395102,,33,35,T,12,2
product,90001838,14,-10,4,-2,2,0,94407,-85153.25,90172559,96395113,,33,34,T,12,3
product,90001838,14,-9,4,-2,2,1,94407,-78593.79,90172559,96395114,,33,33,T,12,3
product,90001838,14,-8,4,-2,2,2,94407,-72034.33,90172559,96395115,,33,32,T,12,3
product,90001838,14,-7,4,-2,2,3,94407,-65474.87,90172559,96395116,,33,31,T,12,3
product,90001838,14,-6,4,-2,2,4,94407,-58915.41,90172559,96395117,,33,30,T,12,3
product,90001838,14,-5,4,-1,2,0,94407,-52355.95,90172560,96395128,,33,29,T,12,4
product,90001838,14,-4,4,-1,2,1,94407,-45796.49,90172560,96395129,,33,28,T,12,4
product,90001838,14,-3,4,-1,2,2,94407,-39237.03,90172560,96395130,,33,27,T,12,4
product,90001838,14,-2,4,-1,2,3,94407,-32677.57,90172560,96395131,,33,26,T,12,4
product,90001838,14,-1,4,-1,2,4,94407,-26118.11,90172560,96395132,,33,25,T,12,4
product,90001838,14,0,4,0,2,0,94407,-19558.65,90172561,96395143,,33,24,T,12,5
product,90001838,14,1,4,0,2,1,94407,-12999.19,90172561,96395144,,33,23,T,12,5
product,90001838,14,2,4,0,2,2,94407,-6439.73,90172561,96395145,,33,22,T,12,5
product,90001838,14,3,4,0,2,3,94407,119.73,90172561,96395146,,33,21,T,12,5
product,90001838,14,4,4,0,2,4,94407,6679.19,90172561,96395147,,33,20,T,12,5
product,90001838,14,5,4,1,2,0,94407,13238.65,90172562,96395158,,33,19,T,12,6
product,90001838,14,6,4,1,2,1,94407,19798.11,90172562,96395159,,33,18,T,12,6
product,90001838,14,7,4,1,2,2,94407,26357.57,90172562,96395160,,33,17,T,12,6
product,90001838,14,8,4,1,2,3,94407,32917.03,90172562,96395161,,33,16,T,12,6
product,90001838,14,9,4,1,2,4,94407,39476.49,90172562,96395162,,33,15,T,12,6
product,90001838,14,10,4,2,2,0,94407,46035.95,90172563,96395173,8,33,14,T,12,7
product,90001838,14,11,4,2,2,1,94407,52595.41,90172563,96395174,8,33,13,T,12,7
product,90001838,14,12,4,2,2,2,94407,59154.87,90172563,96395175,8,33,12,T,12,7
product,90001838,14,13,4,2,2,3,94407,65714.33,90172563,96395176,8,33,11,T,12,7
product,90001838,14,14,4,2,2,4,94407,72273.79,90172563,96395177,8,33,10,T,12,7
product,90001838,14,15,4,3,2,0,94407,78833.25,90172564,96395188,,33,9,T,12,8
product,90001838,14,16,4,3,2,1,94407,85392.71,90172564,96395189,,33,8,T,12,8
product,90001838,14,17,4,3,2,2,94407,91952.17,90172564,96395190,,33,7,T,12,8
product,90001838,14,18,4,3,2,3,94407,98511.63,90172564,96395191,,33,6,T,12,8
product,90001838,14,19,4,3,2,4,94407,105071.09,90172564,96395192,,33,5,P,12,8
product,90001838,14,20,4,4,2,0,94407,111630.55,90172565,96395203,,33,4,P,12,9
product,90001838,14,21,4,4,2,1,94407,118190.01,90172565,96395204,,33,3,P,12,9
product,90001838,14,22,4,4,2,2,94407,124749.47,90172565,96395205,,33,2,P,12,9
product,90001838,14,23,4,4,2,3,94407,131308.93,90172565,96395206,,33,1,P,12,9
product,90001838,14,24,4,4,2,4,94407,137868.39,90172565,96395207,,33,0,P,12,9
product,90001838,15,-15,5,-3,0,0,101677.96,-117950.55,90172566,96395208,,34,39,P,13,2
product,90001838,15,-14,5,-3,0,1,101677.96,-111391.09,90172566,96395209,,34,38,P,13,2
product,90001838,15,-13,5,-3,0,2,101677.96,-104831.63,90172566,96395210,,34,37,P,13,2
product,90001838,15,-12,5,-3,0,3,101677.96,-98272.17,90172566,96395211,,34,36,T,13,2
product,90001838,15,-11,5,-3,0,4,101677.96,-91712.71,90172566,96395212,,34,35,T,13,2
product,90001838,15,-10,5,-2,0,0,101677.96,-85153.25,90172567,96395223,,34,34,T,13,3
product,90001838,15,-9,5,-2,0,1,101677.96,-78593.79,90172567,96395224,,34,33,T,13,3
product,90001838,15,-8,5,-2,0,2,101677.96,-72034.33,90172567,96395225,,34,32,T,13,3
product,90001838,15,-7,5,-2,0,3,101677.96,-65474.87,90172567,96395226,,34,31,T,13,3
product,90001838,15,-6,5,-2,0,4,101677.96,-58915.41,90172567,96395227,,34,30,T,13,3
product,90001838,15,-5,5,-1,0,0,101677.96,-52355.95,90172568,96395238,,34,29,T,13,4
product,90001838,15,-4,5,-1,0,1,101677.96,-45796.49,90172568,96395239,,34,28,T,13,4
product,90001838,15,-3,5,-1,0,2,101677.96,-39237.03,90172568,96395240,,34,27,T,13,4
product,90001838,15,-2,5,-1,0,3,101677.96,-32677.57,90172568,96395241,,34,26,T,13,4
product,90001838,15,-1,5,-1,0,4,101677.96,-26118.11,90172568,96395242,,34,25,T,13,4
product,90001838,15,0,5,0,0,0,101677.96,-19558.65,90172569,96395253,13,34,24,T,13,5
product,90001838,15,1,5,0,0,1,101677.96,-12999.19,90172569,96395254,13,34,23,T,13,5
product,90001838,15,2,5,0,0,2,101677.96,-6439.73,90172569,96395255,13,34,22,T,13,5
product,90001838,15,3,5,0,0,3,101677.96,119.73,90172569,96395256,13,34,21,T,13,5
product,90001838,15,4,5,0,0,4,101677.96,6679.19,90172569,96395257,13,34,20,T,13,5
product,90001838,15,5,5,1,0,0,101677.96,13238.65,90172570,96395268,,34,19,T,13,6
product,90001838,15,6,5,1,0,1,101677.96,19798.11,90172570,96395269,,34,18,T,13,6
product,90001838,15,7,5,1,0,2,101677.96,26357.57,90172570,96395270,,34,17,T,13,6
product,90001838,15,8,5,1,0,3,101677.96,32917.03,90172570,96395271,,34,16,T,13,6
product,90001838,15,9,5,1,0,4,101677.96,39476.49,90172570,96395272,,34,15,T,13,6
product,90001838,15,10,5,2,0,0,101677.96,46035.95,90172571,96395283,,34,14,T,13,7
product,90001838,15,11,5,2,0,1,101677.96,52595.41,90172571,96395284,,34,13,T,13,7
product,90001838,15,12,5,2,0,2,101677.96,59154.87,90172571,96395285,,34,12,T,13,7
product,90001838,15,13,5,2,0,3,101677.96,65714.33,90172571,96395286,,34,11,T,13,7
product,90001838,15,14,5,2,0,4,101677.96,72273.79,90172571,96395287,,34,10,T,13,7
product,90001838,15,15,5,3,0,0,101677.96,78833.25,90172572,96395298,,34,9,T,13,8
product,90001838,15,16,5,3,0,1,101677.96,85392.71,90172572,96395299,,34,8,T,13,8
product,90001838,15,17,5,3,0,2,101677.96,91952.17,90172572,96395300,,34,7,T,13,8
product,90001838,15,18,5,3,0,3,101677.96,98511.63,90172572,96395301,,34,6,P,13,8
product,90001838,15,19,5,3,0,4,101677.96,105071.09,90172572,96395302,,34,5,P,13,8
product,90001838,16,-15,5,-3,1,0,108948.92,-117950.55,90172566,96395213,,35,39,P,13,2
product,90001838,16,-14,5,-3,1,1,108948.92,-111391.09,90172566,96395214,,35,38,P,13,2
product,90001838,16,-13,5,-3,1,2,108948.92,-104831.63,90172566,96395215,,35,37,P,13,2
product,90001838,16,-12,5,-3,1,3,108948.92,-98272.17,90172566,96395216,,35,36,P,13,2
product,90001838,16,-11,5,-3,1,4,108948.92,-91712.71,90172566,96395217,,35,35,P,13,2
product,90001838,16,-10,5,-2,1,0,108948.92,-85153.25,90172567,96395228,,35,34,T,13,3
product,90001838,16,-9,5,-2,1,1,108948.92,-78593.79,90172567,96395229,,35,33,T,13,3
product,90001838,16,-8,5,-2,1,2,108948.92,-72034.33,90172567,96395230,,35,32,T,13,3
product,90001838,16,-7,5,-2,1,3,108948.92,-65474.87,90172567,96395231,,35,31,T,13,3
product,90001838,16,-6,5,-2,1,4,108948.92,-58915.41,90172567,96395232,,35,30,T,13,3
product,90001838,16,-5,5,-1,1,0,108948.92,-52355.95,90172568,96395243,,35,29,T,13,4
product,90001838,16,-4,5,-1,1,1,108948.92,-45796.49,90172568,96395244,,35,28,T,13,4
product,90001838,16,-3,5,-1,1,2,108948.92,-39237.03,90172568,96395245,,35,27,T,13,4
product,90001838,16,-2,5,-1,1,3,108948.92,-32677.57,90172568,96395246,,35,26,T,13,4
product,90001838,16,-1,5,-1,1,4,108948.92,-26118.11,90172568,96395247,,35,25,T,13,4
product,90001838,16,0,5,0,1,0,108948.92,-19558.65,90172569,96395258,13,35,24,T,13,5
product,90001838,16,1,5,0,1,1,108948.92,-12999.19,90172569,96395259,13,35,23,T,13,5
product,90001838,16,2,5,0,1,2,108948.92,-6439.73,90172569,96395260,13,35,22,T,13,5
product,90001838,16,3,5,0,1,3,108948.92,119.73,90172569,96395261,13,35,21,T,13,5
product,90001838,16,4,5,0,1,4,108948.92,6679.19,90172569,96395262,13,35,20,T,13,5
product,90001838,16,5,5,1,1,0,108948.92,13238.65,90172570,96395273,,35,19,T,13,6
product,90001838,16,6,5,1,1,1,108948.92,19798.11,90172570,96395274,,35,18,T,13,6
product,90001838,16,7,5,1,1,2,108948.92,26357.57,90172570,96395275,,35,17,T,13,6
product,90001838,16,8,5,1,1,3,108948.92,32917.03,90172570,96395276,,35,16,T,13,6
product,90001838,16,9,5,1,1,4,108948.92,39476.49,90172570,96395277,,35,15,T,13,6
product,90001838,16,10,5,2,1,0,108948.92,46035.95,90172571,96395288,,35,14,T,13,7
